843.31,18
843.6,16
844.33,18
844.54,16
845.54,16
846.37,18
846.5,16
846.62,10
847.43,18
847.56,16
847.68,10
848.53,16
848.6,10
849.51,10
849.53,16
851.62,10
851.65,16
852.29,18
852.54,10
852.63,16
853.56,10
853.66,16
854.62,16
854.64,10
856.6,10
856.68,16
858.67,10
858.7,16
859.64,16
861.78,16
867.75,16
871.52,18
871.64,16
872.56,18
873.67,16
874.69,18
874.74,16
875.76,18
875.83,16
876.78,18
877.28,1
877.68,16
877.69,18
878.71,16
878.78,18
879.73,16
879.81,18
880.72,16
881.8,18
882.73,18
882.83,16
883.68,18
883.76,16
884.65,18
884.81,16
885.9,16
887,16
887.6,18
888.94,16
889.64,18
889.88,16
890.66,18
890.85,16
892.69,18
893.63,18
904.84,16
905.78,16
908.79,18
910.51,16
911.77,18
912.85,18
913.86,18
915.95,18
918.03,18
920.07,18
921.11,18
922.09,18
923.07,18
925.05,18
926.06,18
927.09,18
928.03,18
929.02,18
929.94,18
929.98,16
937.7,18
938.68,18
939.71,18
940.74,18
941.82,18
942.92,18
943.9,18
944.89,18
945.8,18
946.86,18
947.43,16
947.77,18
948.47,16
948.8,18
949.57,16
949.78,18
950.53,16
950.88,18
952.85,18
953.47,16
953.82,18
954.57,16
954.81,18
955.5,16
955.76,18
956.6,16
956.76,18
957.55,16
957.75,18
958.62,16
958.8,18
959.79,18
960.71,18
961.77,18
962.71,18
963.77,18
964.78,18
966.71,16
968.94,18
970.92,18
977.68,18
978.64,18
979.56,18
980.47,18
981.38,18
984.35,18
985.37,18
999.44,18
1004.4,18
1005.4,18
1008.4,18
1009.4,18
1010.4,18
1011.4,18
1012.4,18
1048.2,18
1049.3,18
1050.4,18
1051.3,18
1052.3,18
1056.3,18
1058.3,18
1061.3,18
1062.3,18
1063.2,18
1064.3,18
1065.4,18
1066.4,18
1069.3,18
1073.4,18
1074.3,18
1082.5,18
1083.6,18
1084.6,18
1085.7,18
1086.6,18
1087.6,18
1088.5,18
1089.7,18
1090.6,18
1091.5,18
1092.6,18
1094.6,18
1106.9,18
1107.9,18
1108.9,18
1131.3,18
1132.2,18
1146.4,18
1149.8,1
1153.6,18
1154.6,18
1174.3,18
1175.3,18
1178.3,18
1179.3,18
1180.4,18
1182.4,18
1183.4,18
1185.4,18
1186.4,18
1189.5,18
1201.9,18
1202.9,18
1203.9,18
1204.9,18
1208.8,18
1209.9,18
1210.9,18
1218.8,18
1219.9,18
1224.7,18
1235.5,18
1236.6,18
1237.7,18
1238.7,18
1240.9,18
1241.9,18
1246.8,18
1247.8,18
1248.8,18
1249.9,18
1253.7,18
1254.7,18
1255.7,18
1256.8,18
1257.8,18
1258.8,18
1259.9,18
1260.9,18
1261.8,18
1262.8,18
1263.8,18
1264.8,18
1265.8,18
1266.8,18
1267.8,18
1268.8,18
1269.8,18
1270.8,18
1271.7,18
1272.7,18
1273.7,18
1274.8,18
1275.9,18
1276.9,18
1278,18
1287,18
1288,18
1289,18
1289.9,18
1291,18
1291.9,18
1292.9,18
1294,18
1295,18
1298.1,18
1299,18
1301.7,5
1302.7,5
1304.5,7
1305.6,7
1305.6,5
1306.6,5
1307.5,5
1308.5,5
1310.6,5
1322.7,18
1438.6,13
1785.8,6
1787.7,6
1788.7,6
1812.7,6
1813.8,6
1814.9,6
1815.9,6
1816.9,6
1871.8,13
1872.7,13
1874.9,13
1875.8,13
